 	Area	X	Y	Slice
55658	207	509.229	323.442	2319
55659	120	403.958	329.592	2319
55660	138	185.000	365.500	2319
55661	147	413.357	366.677	2319
55662	209	256.007	374.615	2319
55663	144	115.500	380.715	2319
55664	166	588.175	381.928	2319
55665	177	512.297	395.771	2319
55666	192	307.365	51.156	2320
55667	147	213.378	65.949	2320
55668	166	411.970	111.916	2320
55669	143	55.388	113.220	2320
55670	130	599.669	119.631	2320
55671	197	493.815	125.876	2320
55672	174	502.172	149.155	2320
55673	184	568.891	179.804	2320
55674	159	151.330	185.877	2320
55675	164	297.488	201.171	2320
55676	166	80.898	217.753	2320
55677	196	411.622	223.515	2320
55678	112	591.000	253.000	2320
55679	164	206.896	257.738	2320
55680	135	318.500	268.500	2320
55681	164	113.000	272.171	2320
55682	202	508.970	323.663	2320
55683	124	403.766	329.589	2320
55684	138	185.000	365.500	2320
55685	147	413.357	366.677	2320
55686	214	255.986	374.804	2320
55687	144	115.500	380.715	2320
55688	166	588.175	381.928	2320
55689	177	512.297	395.771	2320
55690	192	307.365	51.156	2321
55691	147	213.378	65.949	2321
55692	166	411.970	111.916	2321
55693	137	55.208	113.383	2321
55694	128	599.625	119.719	2321
55695	193	493.801	125.707	2321
55696	174	502.172	149.155	2321
55697	179	568.751	179.964	2321
55698	159	151.330	185.877	2321
55699	164	297.488	201.171	2321
55700	166	80.898	217.753	2321
55701	187	411.500	223.778	2321
55702	100	590.500	253.000	2321
55703	164	206.896	257.738	2321
55704	130	318.369	268.669	2321
55705	159	113.123	272.330	2321
55706	199	508.962	323.545	2321
55707	120	403.958	329.592	2321
55708	138	185.000	365.500	2321
55709	147	413.357	366.677	2321
55710	164	254.982	375.835	2321
55711	144	115.500	380.715	2321
55712	166	588.175	381.928	2321
55713	177	512.297	395.771	2321
55714	192	307.365	51.156	2322
55715	147	213.378	65.949	2322
55716	166	411.970	111.916	2322
55717	137	55.208	113.383	2322
55718	128	599.625	119.719	2322
55719	193	493.801	125.707	2322
55720	174	502.172	149.155	2322
55721	179	568.751	179.964	2322
55722	159	151.330	185.877	2322
55723	164	297.488	201.171	2322
55724	166	80.898	217.753	2322
55725	187	411.500	223.778	2322
55726	100	590.500	253.000	2322
55727	164	206.896	257.738	2322
55728	135	318.500	268.500	2322
55729	159	113.123	272.330	2322
55730	175	508.534	324.329	2322
55731	120	403.958	329.592	2322
55732	138	185.000	365.500	2322
55733	147	413.357	366.677	2322
55734	164	254.982	375.835	2322
55735	144	115.500	380.715	2322
55736	166	588.175	381.928	2322
55737	177	512.297	395.771	2322
55738	192	307.365	51.156	2323
55739	147	213.378	65.949	2323
55740	166	411.970	111.916	2323
55741	137	55.208	113.383	2323
55742	128	599.625	119.719	2323
55743	193	493.801	125.707	2323
55744	174	502.172	149.155	2323
55745	179	568.751	179.964	2323
55746	159	151.330	185.877	2323
55747	164	297.488	201.171	2323
55748	171	81.114	217.746	2323
55749	187	411.500	223.778	2323
55750	100	590.500	253.000	2323
55751	149	206.601	258.238	2323
55752	144	318.667	268.833	2323
55753	159	113.123	272.330	2323
55754	175	508.534	324.329	2323
55755	120	403.958	329.592	2323
55756	138	185.000	365.500	2323
55757	147	413.357	366.677	2323
55758	164	254.982	375.835	2323
55759	144	115.500	380.715	2323
55760	166	588.175	381.928	2323
55761	177	512.297	395.771	2323
55762	192	307.365	51.156	2324
55763	147	213.378	65.949	2324
55764	166	411.970	111.916	2324
55765	143	55.388	113.220	2324
55766	128	599.625	119.719	2324
55767	193	493.801	125.707	2324
55768	174	502.172	149.155	2324
55769	179	568.751	179.964	2324
55770	159	151.330	185.877	2324
55771	164	297.488	201.171	2324
55772	191	81.715	217.558	2324
55773	187	411.500	223.778	2324
55774	100	590.500	253.000	2324
55775	149	206.601	258.238	2324
55776	135	318.500	268.500	2324
55777	159	113.123	272.330	2324
55778	175	508.534	324.329	2324
55779	120	403.958	329.592	2324
55780	138	185.000	365.500	2324
55781	147	413.357	366.677	2324
55782	164	254.982	375.835	2324
55783	144	115.500	380.715	2324
55784	166	588.175	381.928	2324
55785	177	512.297	395.771	2324
55786	192	307.365	51.156	2325
55787	147	213.378	65.949	2325
55788	166	411.970	111.916	2325
55789	137	55.208	113.383	2325
55790	128	599.625	119.719	2325
55791	193	493.801	125.707	2325
55792	174	502.172	149.155	2325
55793	179	568.751	179.964	2325
55794	159	151.330	185.877	2325
55795	164	297.488	201.171	2325
55796	199	81.972	217.374	2325
55797	187	411.500	223.778	2325
55798	100	590.500	253.000	2325
55799	149	206.601	258.238	2325
55800	144	318.667	268.833	2325
55801	159	113.123	272.330	2325
55802	175	508.534	324.329	2325
55803	120	403.958	329.592	2325
55804	138	185.000	365.500	2325
55805	147	413.357	366.677	2325
55806	164	254.982	375.835	2325
55807	144	115.500	380.715	2325
55808	166	588.175	381.928	2325
55809	188	512.069	395.521	2325
55810	190	307.126	50.947	2326
55811	167	213.117	65.464	2326
55812	174	412.132	112.264	2326
55813	154	56.331	113.325	2326
55814	136	599.176	120.000	2326
55815	204	493.637	126.020	2326
55816	171	503.114	149.254	2326
55817	173	569.113	179.425	2326
55818	167	151.284	186.260	2326
55819	170	297.629	201.341	2326
55820	179	82.394	217.282	2326
55821	156	412.673	223.135	2326
55822	168	593.000	253.500	2326
55823	170	206.724	257.871	2326
55824	144	318.000	268.000	2326
55825	188	113.681	271.457	2326
55826	202	508.970	323.663	2326
55827	131	403.668	329.851	2326
55828	153	184.500	365.500	2326
55829	179	412.567	366.377	2326
55830	188	254.995	376.324	2326
55831	160	116.044	380.981	2326
55832	186	587.710	382.435	2326
55833	194	512.082	395.732	2326
55834	135	306.841	50.144	2327
55835	131	213.149	65.332	2327
55836	164	412.000	111.829	2327
55837	118	55.534	113.102	2327
55838	115	599.126	119.743	2327
55839	135	493.856	124.159	2327
55840	145	503.169	149.134	2327
55841	157	569.462	178.876	2327
55842	138	151.087	185.964	2327
55843	164	297.488	201.171	2327
55844	137	83.894	216.755	2327
55845	141	413.273	222.897	2327
55846	100	590.500	253.000	2327
55847	152	206.816	257.987	2327
55848	122	317.500	267.000	2327
55849	126	113.000	272.500	2327
55850	154	508.078	324.734	2327
55851	113	403.695	329.695	2327
55852	100	186.500	365.000	2327
55853	134	413.142	366.627	2327
55854	151	254.381	376.970	2327
55855	122	116.000	381.000	2327
55856	164	588.091	381.909	2327
55857	183	511.270	394.549	2327
55858	190	307.126	50.947	2328
55859	182	213.280	65.780	2328
55860	193	412.018	111.801	2328
55861	159	56.550	113.362	2328
55862	141	599.344	119.862	2328
55863	203	493.953	125.717	2328
55864	190	502.674	149.142	2328
55865	189	569.103	178.934	2328
55866	167	151.284	186.260	2328
55867	179	297.489	201.668	2328
55868	179	82.394	217.282	2328
55869	196	411.622	223.515	2328
55870	183	593.500	253.500	2328
55871	170	206.724	257.871	2328
55872	156	317.737	266.891	2328
55873	188	113.681	271.457	2328
55874	169	509.855	324.962	2328
55875	131	403.668	329.851	2328
55876	153	184.500	365.500	2328
55877	173	412.569	366.171	2328
55878	220	255.705	375.432	2328
55879	160	116.044	380.981	2328
55880	186	587.710	382.435	2328
55881	215	511.556	395.240	2328
55882	228	307.259	52.096	2329
55883	182	213.280	65.780	2329
55884	193	412.018	111.801	2329
55885	159	56.550	113.362	2329
55886	141	599.344	119.862	2329
55887	203	493.953	125.717	2329
55888	190	502.674	149.142	2329
55889	185	568.976	178.878	2329
55890	167	151.284	186.260	2329
55891	179	297.489	201.668	2329
55892	179	82.394	217.282	2329
55893	196	411.622	223.515	2329
55894	183	593.500	253.500	2329
55895	170	206.724	257.871	2329
55896	156	317.737	266.891	2329
55897	188	113.681	271.457	2329
55898	188	509.527	325.590	2329
55899	131	403.668	329.851	2329
55900	153	184.500	365.500	2329
55901	179	412.567	366.377	2329
55902	220	255.705	375.432	2329
55903	160	116.044	380.981	2329
55904	186	587.710	382.435	2329
55905	221	511.554	395.034	2329
55906	228	307.259	52.096	2330
55907	182	213.280	65.780	2330
55908	193	412.018	111.801	2330
55909	159	56.550	113.362	2330
55910	141	599.344	119.862	2330
55911	203	493.953	125.717	2330
55912	190	502.674	149.142	2330
55913	185	568.976	178.878	2330
55914	167	151.284	186.260	2330
55915	179	297.489	201.668	2330
55916	179	82.394	217.282	2330
55917	196	411.622	223.515	2330
55918	183	593.500	253.500	2330
55919	170	206.724	257.871	2330
55920	140	317.343	266.343	2330
55921	188	113.681	271.457	2330
55922	173	509.529	326.084	2330
55923	131	403.668	329.851	2330
55924	153	184.500	365.500	2330
55925	179	412.567	366.377	2330
55926	220	255.705	375.432	2330
55927	160	116.044	380.981	2330
55928	186	587.710	382.435	2330
55929	221	511.554	395.034	2330
55930	149	306.856	50.648	2331
55931	131	213.149	65.332	2331
55932	166	411.970	111.916	2331
55933	118	55.534	113.102	2331
55934	117	599.167	119.833	2331
55935	149	493.352	124.144	2331
55936	159	502.670	149.123	2331
55937	163	569.500	178.500	2331
55938	138	151.087	185.964	2331
55939	164	297.488	201.171	2331
55940	137	83.894	216.755	2331
55941	141	413.273	222.897	2331
55942	112	591.000	253.000	2331
55943	152	206.816	257.987	2331
55944	140	317.343	266.343	2331
55945	135	112.841	272.144	2331
55946	145	509.017	326.783	2331
55947	121	403.360	329.822	2331
55948	153	184.500	365.500	2331
55949	155	413.771	367.094	2331
55950	151	254.381	376.970	2331
55951	132	116.250	381.364	2331
55952	183	587.598	382.402	2331
55953	188	511.069	394.521	2331
55954	149	306.856	50.648	2332
55955	131	213.149	65.332	2332
55956	166	411.970	111.916	2332
55957	118	55.534	113.102	2332
55958	117	599.167	119.833	2332
55959	149	493.352	124.144	2332
55960	159	502.670	149.123	2332
55961	163	569.500	178.500	2332
55962	138	151.087	185.964	2332
55963	164	297.488	201.171	2332
55964	137	83.894	216.755	2332
55965	141	413.273	222.897	2332
55966	112	591.000	253.000	2332
55967	152	206.816	257.987	2332
55968	140	317.343	266.343	2332
55969	126	113.000	272.500	2332
55970	145	509.017	326.783	2332
55971	121	403.360	329.822	2332
55972	153	184.500	365.500	2332
55973	155	413.771	367.094	2332
55974	151	254.381	376.970	2332
55975	132	116.250	381.364	2332
55976	183	587.598	382.402	2332
55977	188	511.069	394.521	2332
55978	149	306.856	50.648	2333
55979	131	213.149	65.332	2333
55980	166	411.970	111.916	2333
55981	118	55.534	113.102	2333
55982	117	599.167	119.833	2333
55983	149	493.352	124.144	2333
55984	159	502.670	149.123	2333
55985	163	569.500	178.500	2333
55986	138	151.087	185.964	2333
55987	164	297.488	201.171	2333
55988	137	83.894	216.755	2333
55989	141	413.273	222.897	2333
55990	112	591.000	253.000	2333
55991	152	206.816	257.987	2333
55992	140	317.343	266.343	2333
55993	126	113.000	272.500	2333
55994	145	509.017	326.783	2333
55995	121	403.360	329.822	2333
55996	153	184.500	365.500	2333
55997	155	413.771	367.094	2333
55998	151	254.381	376.970	2333
55999	132	116.250	381.364	2333
56000	145	588.583	381.417	2333
56001	188	511.069	394.521	2333
56002	149	306.856	50.648	2334
56003	131	213.149	65.332	2334
56004	166	411.970	111.916	2334
56005	118	55.534	113.102	2334
56006	117	599.167	119.833	2334
56007	149	493.352	124.144	2334
56008	159	502.670	149.123	2334
56009	169	569.601	178.275	2334
56010	138	151.087	185.964	2334
56011	164	297.488	201.171	2334
56012	137	83.894	216.755	2334
56013	141	413.273	222.897	2334
56014	112	591.000	253.000	2334
56015	152	206.816	257.987	2334
56016	140	317.343	266.343	2334
56017	126	113.000	272.500	2334
56018	156	509.122	326.340	2334
56019	121	403.360	329.822	2334
56020	153	184.500	365.500	2334
56021	155	413.771	367.094	2334
56022	151	254.381	376.970	2334
56023	132	116.250	381.364	2334
56024	183	587.598	382.402	2334
56025	188	511.069	394.521	2334
56026	149	306.856	50.648	2335
56027	131	213.149	65.332	2335
56028	166	411.970	111.916	2335
56029	118	55.534	113.102	2335
56030	117	599.167	119.833	2335
56031	149	493.352	124.144	2335
56032	159	502.670	149.123	2335
56033	169	569.601	178.275	2335
56034	138	151.087	185.964	2335
56035	164	297.488	201.171	2335
56036	137	83.894	216.755	2335
56037	141	413.273	222.897	2335
56038	112	591.000	253.000	2335
56039	152	206.816	257.987	2335
56040	140	317.343	266.343	2335
56041	126	113.000	272.500	2335
56042	140	508.879	326.950	2335
56043	121	403.360	329.822	2335
56044	153	184.500	365.500	2335
56045	155	413.771	367.094	2335
56046	151	254.381	376.970	2335
56047	132	116.250	381.364	2335
56048	183	587.598	382.402	2335
56049	188	511.069	394.521	2335
56050	149	306.856	50.648	2336
56051	131	213.149	65.332	2336
56052	166	411.970	111.916	2336
56053	118	55.534	113.102	2336
56054	117	599.167	119.833	2336
56055	166	493.898	124.247	2336
56056	159	502.670	149.123	2336
56057	169	569.601	178.275	2336
56058	138	151.087	185.964	2336
56059	164	297.488	201.171	2336
56060	137	83.894	216.755	2336
56061	141	413.273	222.897	2336
56062	112	591.000	253.000	2336
56063	152	206.816	257.987	2336
56064	140	317.343	266.343	2336
56065	126	113.000	272.500	2336
56066	140	508.879	326.950	2336
56067	131	403.668	329.851	2336
56068	153	184.500	365.500	2336
56069	152	413.816	366.987	2336
56070	151	254.381	376.970	2336
56071	132	116.250	381.364	2336
56072	183	587.598	382.402	2336
56073	188	511.069	394.521	2336
56074	149	306.856	50.648	2337
56075	131	213.149	65.332	2337
56076	166	411.970	111.916	2337
56077	118	55.534	113.102	2337
56078	117	599.167	119.833	2337
56079	171	494.406	125.032	2337
56080	159	502.670	149.123	2337
56081	169	569.601	178.275	2337
56082	138	151.087	185.964	2337
56083	164	297.488	201.171	2337
56084	137	83.894	216.755	2337
56085	141	413.273	222.897	2337
56086	112	591.000	253.000	2337
56087	152	206.816	257.987	2337
56088	140	317.343	266.343	2337
56089	126	113.000	272.500	2337
56090	140	508.879	326.950	2337
56091	131	403.668	329.851	2337
56092	153	184.500	365.500	2337
56093	142	413.275	366.901	2337
56094	151	254.381	376.970	2337
56095	132	116.250	381.364	2337
56096	164	588.091	381.909	2337
56097	188	511.069	394.521	2337
56098	149	306.856	50.648	2338
56099	131	213.149	65.332	2338
56100	166	411.970	111.916	2338
56101	143	54.780	112.465	2338
56102	117	599.167	119.833	2338
56103	171	494.406	125.032	2338
56104	159	502.670	149.123	2338
56105	169	569.601	178.275	2338
56106	138	151.087	185.964	2338
56107	164	297.488	201.171	2338
56108	137	83.894	216.755	2338
56109	141	413.273	222.897	2338
56110	112	591.000	253.000	2338
56111	152	206.816	257.987	2338
56112	135	317.211	266.500	2338
56113	126	113.000	272.500	2338
56114	151	508.778	326.394	2338
56115	131	403.668	329.851	2338
56116	153	184.500	365.500	2338
56117	142	413.275	366.901	2338
56118	170	253.859	377.453	2338
56119	132	116.250	381.364	2338
56120	164	588.091	381.909	2338
56121	188	511.069	394.521	2338
56122	149	306.856	50.648	2339
56123	131	213.149	65.332	2339
56124	166	411.970	111.916	2339
56125	143	54.780	112.465	2339
56126	117	599.167	119.833	2339
56127	171	494.406	125.032	2339
56128	159	502.670	149.123	2339
56129	169	569.601	178.275	2339
56130	138	151.087	185.964	2339
56131	164	297.488	201.171	2339
56132	137	83.894	216.755	2339
56133	141	413.273	222.897	2339
56134	112	591.000	253.000	2339
56135	152	206.816	257.987	2339
56136	135	317.211	266.500	2339
56137	126	113.000	272.500	2339
56138	151	508.778	326.394	2339
56139	131	403.668	329.851	2339
56140	153	184.500	365.500	2339
56141	152	413.816	366.987	2339
56142	178	253.865	377.966	2339
56143	132	116.250	381.364	2339
56144	164	588.091	381.909	2339
56145	188	511.069	394.521	2339
56146	228	307.259	52.096	2340
56147	167	213.117	65.464	2340
56148	174	412.132	112.264	2340
56149	154	55.331	112.325	2340
56150	136	599.176	120.000	2340
56151	221	494.455	125.740	2340
56152	171	503.114	149.254	2340
56153	191	569.474	178.798	2340
56154	167	151.284	186.260	2340
56155	170	297.629	201.341	2340
56156	188	82.670	217.383	2340
56157	187	411.500	223.778	2340
56158	168	593.000	253.500	2340
56159	170	206.724	257.871	2340
56160	142	317.303	266.254	2340
56161	188	113.681	271.457	2340
56162	154	508.656	326.455	2340
56163	154	403.279	329.500	2340
56164	153	184.500	365.500	2340
56165	182	412.879	366.357	2340
56166	189	254.082	377.574	2340
56167	160	116.044	380.981	2340
56168	186	587.710	382.435	2340
56169	193	511.054	394.334	2340
56170	190	307.126	50.947	2341
56171	176	213.136	65.943	2341
56172	166	411.970	111.916	2341
56173	164	55.372	112.518	2341
56174	144	599.000	119.500	2341
56175	185	494.932	124.954	2341
56176	184	502.500	149.000	2341
56177	185	569.976	177.878	2341
56178	167	151.284	186.260	2341
56179	179	297.489	201.668	2341
56180	173	84.084	216.529	2341
56181	196	411.622	223.515	2341
56182	205	593.827	253.656	2341
56183	183	206.500	258.500	2341
56184	139	317.191	266.313	2341
56185	164	113.000	272.171	2341
56186	164	509.000	325.500	2341
56187	181	402.401	329.268	2341
56188	163	184.850	365.647	2341
56189	161	413.748	367.419	2341
56190	175	253.740	378.226	2341
56191	153	115.703	381.016	2341
56192	183	587.730	382.549	2341
56193	193	510.645	393.961	2341
56194	190	307.126	50.947	2342
56195	176	213.136	65.943	2342
56196	166	411.970	111.916	2342
56197	164	55.372	112.518	2342
56198	144	599.000	119.500	2342
56199	185	494.932	124.954	2342
56200	184	502.500	149.000	2342
56201	168	570.262	177.262	2342
56202	167	151.284	186.260	2342
56203	179	297.489	201.668	2342
56204	173	84.084	216.529	2342
56205	196	411.622	223.515	2342
56206	205	593.827	253.656	2342
56207	164	207.829	259.488	2342
56208	139	317.191	266.313	2342
56209	164	113.000	272.171	2342
56210	164	509.000	325.500	2342
56211	166	402.898	329.247	2342
56212	163	184.850	365.647	2342
56213	154	413.500	367.234	2342
56214	180	253.789	378.017	2342
56215	153	115.703	381.016	2342
56216	183	587.730	382.549	2342
56217	193	510.645	393.961	2342
56218	190	307.126	50.947	2343
56219	176	213.136	65.943	2343
56220	166	411.970	111.916	2343
56221	164	55.372	112.518	2343
56222	144	599.000	119.500	2343
56223	185	494.932	124.954	2343
56224	184	502.500	149.000	2343
56225	168	570.262	177.262	2343
56226	167	151.284	186.260	2343
56227	179	297.489	201.668	2343
56228	173	84.084	216.529	2343
56229	196	411.622	223.515	2343
56230	205	593.827	253.656	2343
56231	162	208.556	259.611	2343
56232	139	317.191	266.313	2343
56233	164	113.000	272.171	2343
56234	164	509.000	325.500	2343
56235	166	402.898	329.247	2343
56236	163	184.850	365.647	2343
56237	154	413.500	367.234	2343
56238	180	253.789	378.017	2343
56239	153	115.703	381.016	2343
56240	183	587.730	382.549	2343
56241	193	510.645	393.961	2343
56242	190	307.126	50.947	2344
56243	176	213.136	65.943	2344
56244	166	411.970	111.916	2344
56245	164	55.372	112.518	2344
56246	144	599.000	119.500	2344
56247	185	494.932	124.954	2344
56248	184	502.500	149.000	2344
56249	179	570.109	176.930	2344
56250	167	151.284	186.260	2344
56251	179	297.489	201.668	2344
56252	164	84.829	216.512	2344
56253	196	411.622	223.515	2344
56254	205	593.827	253.656	2344
56255	154	208.818	259.500	2344
56256	139	317.191	266.313	2344
56257	164	113.000	272.171	2344
56258	164	509.000	325.500	2344
56259	166	402.898	329.247	2344
56260	163	184.850	365.647	2344
56261	154	413.500	367.234	2344
56262	180	253.789	378.017	2344
56263	153	115.703	381.016	2344
56264	183	587.730	382.549	2344
56265	193	510.645	393.961	2344
56266	190	307.126	50.947	2345
56267	176	213.136	65.943	2345
56268	182	411.973	111.418	2345
56269	164	55.372	112.518	2345
56270	144	599.000	119.500	2345
56271	191	495.154	124.971	2345
56272	184	502.500	149.000	2345
56273	205	570.080	177.251	2345
56274	167	151.284	186.260	2345
56275	179	297.489	201.668	2345
56276	225	84.136	217.020	2345
56277	196	411.622	223.515	2345
56278	222	594.324	253.644	2345
56279	162	209.025	259.525	2345
56280	139	317.191	266.313	2345
56281	171	112.886	271.956	2345
56282	171	508.874	325.728	2345
56283	166	402.898	329.247	2345
56284	163	184.850	365.647	2345
56285	161	413.748	367.419	2345
56286	184	253.663	377.962	2345
56287	153	115.703	381.016	2345
56288	191	587.908	382.411	2345
56289	197	510.622	394.104	2345
56290	190	307.126	50.947	2346
56291	176	213.136	65.943	2346
56292	166	411.970	111.916	2346
56293	164	55.372	112.518	2346
56294	144	599.000	119.500	2346
56295	185	494.932	124.954	2346
56296	184	502.500	149.000	2346
56297	178	570.348	176.084	2346
56298	167	151.284	186.260	2346
56299	179	297.489	201.668	2346
56300	188	86.590	216.527	2346
56301	196	411.622	223.515	2346
56302	205	593.827	253.656	2346
56303	159	208.978	259.638	2346
56304	139	317.191	266.313	2346
56305	164	113.000	272.171	2346
56306	164	509.000	325.500	2346
56307	166	402.898	329.247	2346
56308	163	184.850	365.647	2346
56309	154	413.500	367.234	2346
56310	180	253.789	378.017	2346
56311	153	115.703	381.016	2346
56312	183	587.730	382.549	2346
56313	193	510.645	393.961	2346
56314	190	307.126	50.947	2347
56315	176	213.136	65.943	2347
56316	166	411.970	111.916	2347
56317	164	55.372	112.518	2347
56318	144	599.000	119.500	2347
56319	185	494.932	124.954	2347
56320	184	502.500	149.000	2347
56321	178	570.348	176.084	2347
56322	167	151.284	186.260	2347
56323	179	297.489	201.668	2347
56324	188	86.590	216.527	2347
56325	196	411.622	223.515	2347
56326	205	593.827	253.656	2347
56327	159	208.978	259.638	2347
56328	139	317.191	266.313	2347
56329	164	113.000	272.171	2347
56330	164	509.000	325.500	2347
56331	166	402.898	329.247	2347
56332	163	184.850	365.647	2347
56333	154	413.500	367.234	2347
56334	180	253.789	378.017	2347
56335	153	115.703	381.016	2347
56336	183	587.730	382.549	2347
56337	193	510.645	393.961	2347
56338	190	307.126	50.947	2348
56339	176	213.136	65.943	2348
56340	166	411.970	111.916	2348
56341	164	55.372	112.518	2348
56342	144	599.000	119.500	2348
56343	185	494.932	124.954	2348
56344	184	502.500	149.000	2348
56345	178	570.348	176.084	2348
56346	167	151.284	186.260	2348
56347	179	297.489	201.668	2348
56348	194	86.773	216.371	2348
56349	196	411.622	223.515	2348
56350	205	593.827	253.656	2348
56351	159	208.978	259.638	2348
56352	139	317.191	266.313	2348
56353	164	113.000	272.171	2348
56354	164	509.000	325.500	2348
56355	166	402.898	329.247	2348
56356	163	184.850	365.647	2348
56357	154	413.500	367.234	2348
56358	180	253.789	378.017	2348
56359	153	115.703	381.016	2348
56360	183	587.730	382.549	2348
56361	256	511.477	395.266	2348
56362	190	307.126	50.947	2349
56363	176	213.136	65.943	2349
56364	166	411.970	111.916	2349
56365	164	55.372	112.518	2349
56366	144	599.000	119.500	2349
56367	185	494.932	124.954	2349
56368	184	502.500	149.000	2349
56369	178	570.348	176.084	2349
56370	167	151.284	186.260	2349
56371	179	297.489	201.668	2349
56372	194	86.773	216.371	2349
56373	196	411.622	223.515	2349
56374	205	593.827	253.656	2349
56375	159	208.978	259.638	2349
56376	139	317.191	266.313	2349
56377	164	113.000	272.171	2349
56378	164	509.000	325.500	2349
56379	166	402.898	329.247	2349
56380	163	184.850	365.647	2349
56381	154	413.500	367.234	2349
56382	180	253.789	378.017	2349
56383	153	115.703	381.016	2349
56384	183	587.730	382.549	2349
56385	264	511.538	394.856	2349
56386	190	307.126	50.947	2350
56387	176	213.136	65.943	2350
56388	166	411.970	111.916	2350
56389	164	55.372	112.518	2350
56390	144	599.000	119.500	2350
56391	185	494.932	124.954	2350
56392	184	502.500	149.000	2350
56393	178	570.348	176.084	2350
56394	167	151.284	186.260	2350
56395	179	297.489	201.668	2350
56396	194	86.773	216.371	2350
56397	196	411.622	223.515	2350
56398	205	593.827	253.656	2350
56399	159	208.978	259.638	2350
56400	139	317.191	266.313	2350
56401	164	113.000	272.171	2350
56402	164	509.000	325.500	2350
56403	166	402.898	329.247	2350
56404	163	184.850	365.647	2350
56405	154	413.500	367.234	2350
56406	180	253.789	378.017	2350
56407	153	115.703	381.016	2350
56408	183	587.730	382.549	2350
56409	264	511.538	394.856	2350
56410	190	307.126	50.947	2351
56411	176	213.136	65.943	2351
56412	166	411.970	111.916	2351
56413	164	55.372	112.518	2351
56414	144	599.000	119.500	2351
56415	185	494.932	124.954	2351
56416	184	502.500	149.000	2351
56417	178	570.348	176.084	2351
56418	167	151.284	186.260	2351
56419	179	297.489	201.668	2351
56420	194	86.773	216.371	2351
56421	196	411.622	223.515	2351
56422	205	593.827	253.656	2351
56423	159	208.978	259.638	2351
56424	139	317.191	266.313	2351
56425	164	113.000	272.171	2351
56426	164	509.000	325.500	2351
56427	166	402.898	329.247	2351
56428	163	184.850	365.647	2351
56429	166	413.940	367.145	2351
56430	180	253.789	378.017	2351
56431	153	115.703	381.016	2351
56432	183	587.730	382.549	2351
56433	264	511.538	394.856	2351
56434	190	307.126	50.947	2352
56435	176	213.136	65.943	2352
56436	166	411.970	111.916	2352
56437	164	55.372	112.518	2352
56438	144	599.000	119.500	2352
56439	185	494.932	124.954	2352
56440	184	502.500	149.000	2352
56441	178	570.348	176.084	2352
56442	167	151.284	186.260	2352
56443	179	297.489	201.668	2352
56444	194	86.773	216.371	2352
56445	196	411.622	223.515	2352
56446	205	593.827	253.656	2352
56447	159	208.978	259.638	2352
56448	164	317.366	267.061	2352
56449	164	113.000	272.171	2352
56450	164	509.000	325.500	2352
56451	166	402.898	329.247	2352
56452	163	184.850	365.647	2352
56453	134	413.142	366.627	2352
56454	180	253.789	378.017	2352
56455	153	115.703	381.016	2352
56456	183	587.730	382.549	2352
56457	179	509.606	392.897	2352
56458	190	307.126	50.947	2353
56459	176	213.136	65.943	2353
56460	166	411.970	111.916	2353
56461	164	55.372	112.518	2353
56462	144	599.000	119.500	2353
56463	185	494.932	124.954	2353
56464	184	502.500	149.000	2353
56465	178	570.348	176.084	2353
56466	167	151.284	186.260	2353
56467	179	297.489	201.668	2353
56468	194	86.773	216.371	2353
56469	196	411.622	223.515	2353
56470	205	593.827	253.656	2353
56471	159	208.978	259.638	2353
56472	164	317.366	267.061	2353
56473	164	113.000	272.171	2353
56474	164	509.000	325.500	2353
56475	166	402.898	329.247	2353
56476	163	184.850	365.647	2353
56477	134	413.142	366.627	2353
56478	180	253.789	378.017	2353
56479	153	115.703	381.016	2353
56480	183	587.730	382.549	2353
56481	179	509.606	392.897	2353
56482	190	307.126	50.947	2354
56483	188	213.383	66.330	2354
56484	166	411.970	111.916	2354
56485	164	55.372	112.518	2354
56486	144	599.000	119.500	2354
56487	185	494.932	124.954	2354
56488	184	502.500	149.000	2354
56489	178	570.348	176.084	2354
56490	167	151.284	186.260	2354
56491	179	297.489	201.668	2354
56492	194	86.773	216.371	2354
56493	196	411.622	223.515	2354
56494	205	593.827	253.656	2354
56495	159	208.978	259.638	2354
56496	164	317.366	267.061	2354
56497	164	113.000	272.171	2354
56498	164	509.000	325.500	2354
56499	166	402.898	329.247	2354
56500	163	184.850	365.647	2354
56501	134	413.142	366.627	2354
56502	180	253.789	378.017	2354
56503	153	115.703	381.016	2354
56504	183	587.730	382.549	2354
56505	179	509.606	392.897	2354
56506	190	307.126	50.947	2355
56507	188	213.383	66.330	2355
56508	166	411.970	111.916	2355
56509	164	55.372	112.518	2355
56510	144	599.000	119.500	2355
56511	185	494.932	124.954	2355
56512	184	502.500	149.000	2355
56513	178	570.348	176.084	2355
56514	167	151.284	186.260	2355
56515	179	297.489	201.668	2355
56516	194	86.773	216.371	2355
56517	196	411.622	223.515	2355
56518	205	593.827	253.656	2355
56519	159	208.978	259.638	2355
56520	164	317.366	267.061	2355
56521	164	113.000	272.171	2355
56522	164	509.000	325.500	2355
56523	166	402.898	329.247	2355
56524	163	184.850	365.647	2355
56525	134	413.142	366.627	2355
56526	180	253.789	378.017	2355
56527	153	115.703	381.016	2355
56528	183	587.730	382.549	2355
56529	179	509.606	392.897	2355
56530	195	307.259	51.100	2356
56531	189	213.627	66.325	2356
